,operand_1,operand_2,result,is_train,input_str,tokenized
2624,19,24,43,False,19+24=43EOSPADPADPADPAD,"[1, 9, 10, 2, 4, 11, 4, 3, 12, 13, 13, 13, 13]"
2625,19,25,44,True,19+25=44EOSPADPADPADPAD,"[1, 9, 10, 2, 5, 11, 4, 4, 12, 13, 13, 13, 13]"
2626,19,26,45,False,19+26=45EOSPADPADPADPAD,"[1, 9, 10, 2, 6, 11, 4, 5, 12, 13, 13, 13, 13]"
2627,19,27,46,False,19+27=46EOSPADPADPADPAD,"[1, 9, 10, 2, 7, 11, 4, 6, 12, 13, 13, 13, 13]"
2628,19,28,47,False,19+28=47EOSPADPADPADPAD,"[1, 9, 10, 2, 8, 11, 4, 7, 12, 13, 13, 13, 13]"
2629,19,29,48,True,19+29=48EOSPADPADPADPAD,"[1, 9, 10, 2, 9, 11, 4, 8, 12, 13, 13, 13, 13]"
2630,19,30,49,True,19+30=49EOSPADPADPADPAD,"[1, 9, 10, 3, 0, 11, 4, 9, 12, 13, 13, 13, 13]"
2631,19,31,50,False,19+31=50EOSPADPADPADPAD,"[1, 9, 10, 3, 1, 11, 5, 0, 12, 13, 13, 13, 13]"
2632,19,32,51,False,19+32=51EOSPADPADPADPAD,"[1, 9, 10, 3, 2, 11, 5, 1, 12, 13, 13, 13, 13]"
2633,19,33,52,True,19+33=52EOSPADPADPADPAD,"[1, 9, 10, 3, 3, 11, 5, 2, 12, 13, 13, 13, 13]"
2634,19,34,53,False,19+34=53EOSPADPADPADPAD,"[1, 9, 10, 3, 4, 11, 5, 3, 12, 13, 13, 13, 13]"
2635,19,35,54,True,19+35=54EOSPADPADPADPAD,"[1, 9, 10, 3, 5, 11, 5, 4, 12, 13, 13, 13, 13]"
2636,19,36,55,False,19+36=55EOSPADPADPADPAD,"[1, 9, 10, 3, 6, 11, 5, 5, 12, 13, 13, 13, 13]"
2637,19,37,56,True,19+37=56EOSPADPADPADPAD,"[1, 9, 10, 3, 7, 11, 5, 6, 12, 13, 13, 13, 13]"
2638,19,38,57,False,19+38=57EOSPADPADPADPAD,"[1, 9, 10, 3, 8, 11, 5, 7, 12, 13, 13, 13, 13]"
2639,19,39,58,True,19+39=58EOSPADPADPADPAD,"[1, 9, 10, 3, 9, 11, 5, 8, 12, 13, 13, 13, 13]"
2640,19,40,59,False,19+40=59EOSPADPADPADPAD,"[1, 9, 10, 4, 0, 11, 5, 9, 12, 13, 13, 13, 13]"
2641,19,41,60,False,19+41=60EOSPADPADPADPAD,"[1, 9, 10, 4, 1, 11, 6, 0, 12, 13, 13, 13, 13]"
2642,19,42,61,False,19+42=61EOSPADPADPADPAD,"[1, 9, 10, 4, 2, 11, 6, 1, 12, 13, 13, 13, 13]"
2643,19,43,62,False,19+43=62EOSPADPADPADPAD,"[1, 9, 10, 4, 3, 11, 6, 2, 12, 13, 13, 13, 13]"
2644,19,44,63,True,19+44=63EOSPADPADPADPAD,"[1, 9, 10, 4, 4, 11, 6, 3, 12, 13, 13, 13, 13]"
2645,19,45,64,False,19+45=64EOSPADPADPADPAD,"[1, 9, 10, 4, 5, 11, 6, 4, 12, 13, 13, 13, 13]"
2646,19,46,65,False,19+46=65EOSPADPADPADPAD,"[1, 9, 10, 4, 6, 11, 6, 5, 12, 13, 13, 13, 13]"
2647,19,47,66,False,19+47=66EOSPADPADPADPAD,"[1, 9, 10, 4, 7, 11, 6, 6, 12, 13, 13, 13, 13]"
2648,19,48,67,False,19+48=67EOSPADPADPADPAD,"[1, 9, 10, 4, 8, 11, 6, 7, 12, 13, 13, 13, 13]"
2649,19,49,68,False,19+49=68EOSPADPADPADPAD,"[1, 9, 10, 4, 9, 11, 6, 8, 12, 13, 13, 13, 13]"
2650,19,50,69,False,19+50=69EOSPADPADPADPAD,"[1, 9, 10, 5, 0, 11, 6, 9, 12, 13, 13, 13, 13]"
2651,19,51,70,False,19+51=70EOSPADPADPADPAD,"[1, 9, 10, 5, 1, 11, 7, 0, 12, 13, 13, 13, 13]"
2652,19,52,71,True,19+52=71EOSPADPADPADPAD,"[1, 9, 10, 5, 2, 11, 7, 1, 12, 13, 13, 13, 13]"
2653,19,53,72,False,19+53=72EOSPADPADPADPAD,"[1, 9, 10, 5, 3, 11, 7, 2, 12, 13, 13, 13, 13]"
2654,19,54,73,True,19+54=73EOSPADPADPADPAD,"[1, 9, 10, 5, 4, 11, 7, 3, 12, 13, 13, 13, 13]"
2655,19,55,74,False,19+55=74EOSPADPADPADPAD,"[1, 9, 10, 5, 5, 11, 7, 4, 12, 13, 13, 13, 13]"
2656,19,56,75,True,19+56=75EOSPADPADPADPAD,"[1, 9, 10, 5, 6, 11, 7, 5, 12, 13, 13, 13, 13]"
2657,19,57,76,True,19+57=76EOSPADPADPADPAD,"[1, 9, 10, 5, 7, 11, 7, 6, 12, 13, 13, 13, 13]"
2658,19,58,77,False,19+58=77EOSPADPADPADPAD,"[1, 9, 10, 5, 8, 11, 7, 7, 12, 13, 13, 13, 13]"
2659,19,59,78,True,19+59=78EOSPADPADPADPAD,"[1, 9, 10, 5, 9, 11, 7, 8, 12, 13, 13, 13, 13]"
2660,19,60,79,True,19+60=79EOSPADPADPADPAD,"[1, 9, 10, 6, 0, 11, 7, 9, 12, 13, 13, 13, 13]"
2661,19,61,80,False,19+61=80EOSPADPADPADPAD,"[1, 9, 10, 6, 1, 11, 8, 0, 12, 13, 13, 13, 13]"
2662,19,62,81,True,19+62=81EOSPADPADPADPAD,"[1, 9, 10, 6, 2, 11, 8, 1, 12, 13, 13, 13, 13]"
2663,19,63,82,False,19+63=82EOSPADPADPADPAD,"[1, 9, 10, 6, 3, 11, 8, 2, 12, 13, 13, 13, 13]"
2664,19,64,83,True,19+64=83EOSPADPADPADPAD,"[1, 9, 10, 6, 4, 11, 8, 3, 12, 13, 13, 13, 13]"
2665,19,65,84,False,19+65=84EOSPADPADPADPAD,"[1, 9, 10, 6, 5, 11, 8, 4, 12, 13, 13, 13, 13]"
2666,19,66,85,True,19+66=85EOSPADPADPADPAD,"[1, 9, 10, 6, 6, 11, 8, 5, 12, 13, 13, 13, 13]"
2667,19,67,86,False,19+67=86EOSPADPADPADPAD,"[1, 9, 10, 6, 7, 11, 8, 6, 12, 13, 13, 13, 13]"
2668,19,68,87,True,19+68=87EOSPADPADPADPAD,"[1, 9, 10, 6, 8, 11, 8, 7, 12, 13, 13, 13, 13]"
2669,19,69,88,True,19+69=88EOSPADPADPADPAD,"[1, 9, 10, 6, 9, 11, 8, 8, 12, 13, 13, 13, 13]"
2670,19,70,89,False,19+70=89EOSPADPADPADPAD,"[1, 9, 10, 7, 0, 11, 8, 9, 12, 13, 13, 13, 13]"
2671,19,71,90,False,19+71=90EOSPADPADPADPAD,"[1, 9, 10, 7, 1, 11, 9, 0, 12, 13, 13, 13, 13]"
2672,19,72,91,False,19+72=91EOSPADPADPADPAD,"[1, 9, 10, 7, 2, 11, 9, 1, 12, 13, 13, 13, 13]"
2673,19,73,92,True,19+73=92EOSPADPADPADPAD,"[1, 9, 10, 7, 3, 11, 9, 2, 12, 13, 13, 13, 13]"
2674,19,74,93,True,19+74=93EOSPADPADPADPAD,"[1, 9, 10, 7, 4, 11, 9, 3, 12, 13, 13, 13, 13]"
2675,19,75,94,True,19+75=94EOSPADPADPADPAD,"[1, 9, 10, 7, 5, 11, 9, 4, 12, 13, 13, 13, 13]"
2676,19,76,95,True,19+76=95EOSPADPADPADPAD,"[1, 9, 10, 7, 6, 11, 9, 5, 12, 13, 13, 13, 13]"
2677,19,77,96,True,19+77=96EOSPADPADPADPAD,"[1, 9, 10, 7, 7, 11, 9, 6, 12, 13, 13, 13, 13]"
2678,19,78,97,False,19+78=97EOSPADPADPADPAD,"[1, 9, 10, 7, 8, 11, 9, 7, 12, 13, 13, 13, 13]"
2679,19,79,98,False,19+79=98EOSPADPADPADPAD,"[1, 9, 10, 7, 9, 11, 9, 8, 12, 13, 13, 13, 13]"
2680,19,80,99,False,19+80=99EOSPADPADPADPAD,"[1, 9, 10, 8, 0, 11, 9, 9, 12, 13, 13, 13, 13]"
2681,19,81,100,False,19+81=100EOSPADPADPAD,"[1, 9, 10, 8, 1, 11, 1, 0, 0, 12, 13, 13, 13]"
2682,19,82,101,False,19+82=101EOSPADPADPAD,"[1, 9, 10, 8, 2, 11, 1, 0, 1, 12, 13, 13, 13]"
2683,19,83,102,False,19+83=102EOSPADPADPAD,"[1, 9, 10, 8, 3, 11, 1, 0, 2, 12, 13, 13, 13]"
2684,19,84,103,True,19+84=103EOSPADPADPAD,"[1, 9, 10, 8, 4, 11, 1, 0, 3, 12, 13, 13, 13]"
2685,19,85,104,False,19+85=104EOSPADPADPAD,"[1, 9, 10, 8, 5, 11, 1, 0, 4, 12, 13, 13, 13]"
2686,19,86,105,False,19+86=105EOSPADPADPAD,"[1, 9, 10, 8, 6, 11, 1, 0, 5, 12, 13, 13, 13]"
2687,19,87,106,False,19+87=106EOSPADPADPAD,"[1, 9, 10, 8, 7, 11, 1, 0, 6, 12, 13, 13, 13]"
2688,19,88,107,True,19+88=107EOSPADPADPAD,"[1, 9, 10, 8, 8, 11, 1, 0, 7, 12, 13, 13, 13]"
2689,19,89,108,False,19+89=108EOSPADPADPAD,"[1, 9, 10, 8, 9, 11, 1, 0, 8, 12, 13, 13, 13]"
2690,19,90,109,False,19+90=109EOSPADPADPAD,"[1, 9, 10, 9, 0, 11, 1, 0, 9, 12, 13, 13, 13]"
2691,19,91,110,True,19+91=110EOSPADPADPAD,"[1, 9, 10, 9, 1, 11, 1, 1, 0, 12, 13, 13, 13]"
2692,19,92,111,False,19+92=111EOSPADPADPAD,"[1, 9, 10, 9, 2, 11, 1, 1, 1, 12, 13, 13, 13]"
2693,19,93,112,False,19+93=112EOSPADPADPAD,"[1, 9, 10, 9, 3, 11, 1, 1, 2, 12, 13, 13, 13]"
2694,19,94,113,True,19+94=113EOSPADPADPAD,"[1, 9, 10, 9, 4, 11, 1, 1, 3, 12, 13, 13, 13]"
2695,19,95,114,True,19+95=114EOSPADPADPAD,"[1, 9, 10, 9, 5, 11, 1, 1, 4, 12, 13, 13, 13]"
2696,19,96,115,False,19+96=115EOSPADPADPAD,"[1, 9, 10, 9, 6, 11, 1, 1, 5, 12, 13, 13, 13]"
2697,19,97,116,False,19+97=116EOSPADPADPAD,"[1, 9, 10, 9, 7, 11, 1, 1, 6, 12, 13, 13, 13]"
2698,19,98,117,False,19+98=117EOSPADPADPAD,"[1, 9, 10, 9, 8, 11, 1, 1, 7, 12, 13, 13, 13]"
2699,19,99,118,True,19+99=118EOSPADPADPAD,"[1, 9, 10, 9, 9, 11, 1, 1, 8, 12, 13, 13, 13]"
2700,20,10,30,False,20+10=30EOSPADPADPADPAD,"[2, 0, 10, 1, 0, 11, 3, 0, 12, 13, 13, 13, 13]"
2701,20,11,31,False,20+11=31EOSPADPADPADPAD,"[2, 0, 10, 1, 1, 11, 3, 1, 12, 13, 13, 13, 13]"
2702,20,12,32,False,20+12=32EOSPADPADPADPAD,"[2, 0, 10, 1, 2, 11, 3, 2, 12, 13, 13, 13, 13]"
2703,20,13,33,False,20+13=33EOSPADPADPADPAD,"[2, 0, 10, 1, 3, 11, 3, 3, 12, 13, 13, 13, 13]"
2704,20,14,34,False,20+14=34EOSPADPADPADPAD,"[2, 0, 10, 1, 4, 11, 3, 4, 12, 13, 13, 13, 13]"
2705,20,15,35,False,20+15=35EOSPADPADPADPAD,"[2, 0, 10, 1, 5, 11, 3, 5, 12, 13, 13, 13, 13]"
2706,20,16,36,False,20+16=36EOSPADPADPADPAD,"[2, 0, 10, 1, 6, 11, 3, 6, 12, 13, 13, 13, 13]"
2707,20,17,37,True,20+17=37EOSPADPADPADPAD,"[2, 0, 10, 1, 7, 11, 3, 7, 12, 13, 13, 13, 13]"
2708,20,18,38,True,20+18=38EOSPADPADPADPAD,"[2, 0, 10, 1, 8, 11, 3, 8, 12, 13, 13, 13, 13]"
2709,20,19,39,False,20+19=39EOSPADPADPADPAD,"[2, 0, 10, 1, 9, 11, 3, 9, 12, 13, 13, 13, 13]"
2710,20,20,40,False,20+20=40EOSPADPADPADPAD,"[2, 0, 10, 2, 0, 11, 4, 0, 12, 13, 13, 13, 13]"
2711,20,21,41,False,20+21=41EOSPADPADPADPAD,"[2, 0, 10, 2, 1, 11, 4, 1, 12, 13, 13, 13, 13]"
2712,20,22,42,True,20+22=42EOSPADPADPADPAD,"[2, 0, 10, 2, 2, 11, 4, 2, 12, 13, 13, 13, 13]"
2713,20,23,43,False,20+23=43EOSPADPADPADPAD,"[2, 0, 10, 2, 3, 11, 4, 3, 12, 13, 13, 13, 13]"
2714,20,24,44,False,20+24=44EOSPADPADPADPAD,"[2, 0, 10, 2, 4, 11, 4, 4, 12, 13, 13, 13, 13]"
2715,20,25,45,True,20+25=45EOSPADPADPADPAD,"[2, 0, 10, 2, 5, 11, 4, 5, 12, 13, 13, 13, 13]"
2716,20,26,46,False,20+26=46EOSPADPADPADPAD,"[2, 0, 10, 2, 6, 11, 4, 6, 12, 13, 13, 13, 13]"
2717,20,27,47,False,20+27=47EOSPADPADPADPAD,"[2, 0, 10, 2, 7, 11, 4, 7, 12, 13, 13, 13, 13]"
2718,20,28,48,False,20+28=48EOSPADPADPADPAD,"[2, 0, 10, 2, 8, 11, 4, 8, 12, 13, 13, 13, 13]"
2719,20,29,49,False,20+29=49EOSPADPADPADPAD,"[2, 0, 10, 2, 9, 11, 4, 9, 12, 13, 13, 13, 13]"
2720,20,30,50,False,20+30=50EOSPADPADPADPAD,"[2, 0, 10, 3, 0, 11, 5, 0, 12, 13, 13, 13, 13]"
2721,20,31,51,True,20+31=51EOSPADPADPADPAD,"[2, 0, 10, 3, 1, 11, 5, 1, 12, 13, 13, 13, 13]"
2722,20,32,52,True,20+32=52EOSPADPADPADPAD,"[2, 0, 10, 3, 2, 11, 5, 2, 12, 13, 13, 13, 13]"
2723,20,33,53,True,20+33=53EOSPADPADPADPAD,"[2, 0, 10, 3, 3, 11, 5, 3, 12, 13, 13, 13, 13]"
2724,20,34,54,True,20+34=54EOSPADPADPADPAD,"[2, 0, 10, 3, 4, 11, 5, 4, 12, 13, 13, 13, 13]"
2725,20,35,55,True,20+35=55EOSPADPADPADPAD,"[2, 0, 10, 3, 5, 11, 5, 5, 12, 13, 13, 13, 13]"
2726,20,36,56,True,20+36=56EOSPADPADPADPAD,"[2, 0, 10, 3, 6, 11, 5, 6, 12, 13, 13, 13, 13]"
2727,20,37,57,True,20+37=57EOSPADPADPADPAD,"[2, 0, 10, 3, 7, 11, 5, 7, 12, 13, 13, 13, 13]"
2728,20,38,58,True,20+38=58EOSPADPADPADPAD,"[2, 0, 10, 3, 8, 11, 5, 8, 12, 13, 13, 13, 13]"
2729,20,39,59,True,20+39=59EOSPADPADPADPAD,"[2, 0, 10, 3, 9, 11, 5, 9, 12, 13, 13, 13, 13]"
2730,20,40,60,True,20+40=60EOSPADPADPADPAD,"[2, 0, 10, 4, 0, 11, 6, 0, 12, 13, 13, 13, 13]"
2731,20,41,61,True,20+41=61EOSPADPADPADPAD,"[2, 0, 10, 4, 1, 11, 6, 1, 12, 13, 13, 13, 13]"
2732,20,42,62,True,20+42=62EOSPADPADPADPAD,"[2, 0, 10, 4, 2, 11, 6, 2, 12, 13, 13, 13, 13]"
2733,20,43,63,False,20+43=63EOSPADPADPADPAD,"[2, 0, 10, 4, 3, 11, 6, 3, 12, 13, 13, 13, 13]"
2734,20,44,64,False,20+44=64EOSPADPADPADPAD,"[2, 0, 10, 4, 4, 11, 6, 4, 12, 13, 13, 13, 13]"
2735,20,45,65,False,20+45=65EOSPADPADPADPAD,"[2, 0, 10, 4, 5, 11, 6, 5, 12, 13, 13, 13, 13]"
2736,20,46,66,True,20+46=66EOSPADPADPADPAD,"[2, 0, 10, 4, 6, 11, 6, 6, 12, 13, 13, 13, 13]"
2737,20,47,67,True,20+47=67EOSPADPADPADPAD,"[2, 0, 10, 4, 7, 11, 6, 7, 12, 13, 13, 13, 13]"
2738,20,48,68,True,20+48=68EOSPADPADPADPAD,"[2, 0, 10, 4, 8, 11, 6, 8, 12, 13, 13, 13, 13]"
2739,20,49,69,False,20+49=69EOSPADPADPADPAD,"[2, 0, 10, 4, 9, 11, 6, 9, 12, 13, 13, 13, 13]"
2740,20,50,70,False,20+50=70EOSPADPADPADPAD,"[2, 0, 10, 5, 0, 11, 7, 0, 12, 13, 13, 13, 13]"
2741,20,51,71,True,20+51=71EOSPADPADPADPAD,"[2, 0, 10, 5, 1, 11, 7, 1, 12, 13, 13, 13, 13]"
2742,20,52,72,True,20+52=72EOSPADPADPADPAD,"[2, 0, 10, 5, 2, 11, 7, 2, 12, 13, 13, 13, 13]"
2743,20,53,73,True,20+53=73EOSPADPADPADPAD,"[2, 0, 10, 5, 3, 11, 7, 3, 12, 13, 13, 13, 13]"
2744,20,54,74,False,20+54=74EOSPADPADPADPAD,"[2, 0, 10, 5, 4, 11, 7, 4, 12, 13, 13, 13, 13]"
2745,20,55,75,False,20+55=75EOSPADPADPADPAD,"[2, 0, 10, 5, 5, 11, 7, 5, 12, 13, 13, 13, 13]"
2746,20,56,76,True,20+56=76EOSPADPADPADPAD,"[2, 0, 10, 5, 6, 11, 7, 6, 12, 13, 13, 13, 13]"
2747,20,57,77,False,20+57=77EOSPADPADPADPAD,"[2, 0, 10, 5, 7, 11, 7, 7, 12, 13, 13, 13, 13]"
2748,20,58,78,False,20+58=78EOSPADPADPADPAD,"[2, 0, 10, 5, 8, 11, 7, 8, 12, 13, 13, 13, 13]"
2749,20,59,79,True,20+59=79EOSPADPADPADPAD,"[2, 0, 10, 5, 9, 11, 7, 9, 12, 13, 13, 13, 13]"
2750,20,60,80,True,20+60=80EOSPADPADPADPAD,"[2, 0, 10, 6, 0, 11, 8, 0, 12, 13, 13, 13, 13]"
2751,20,61,81,False,20+61=81EOSPADPADPADPAD,"[2, 0, 10, 6, 1, 11, 8, 1, 12, 13, 13, 13, 13]"
2752,20,62,82,True,20+62=82EOSPADPADPADPAD,"[2, 0, 10, 6, 2, 11, 8, 2, 12, 13, 13, 13, 13]"
2753,20,63,83,False,20+63=83EOSPADPADPADPAD,"[2, 0, 10, 6, 3, 11, 8, 3, 12, 13, 13, 13, 13]"
2754,20,64,84,True,20+64=84EOSPADPADPADPAD,"[2, 0, 10, 6, 4, 11, 8, 4, 12, 13, 13, 13, 13]"
2755,20,65,85,True,20+65=85EOSPADPADPADPAD,"[2, 0, 10, 6, 5, 11, 8, 5, 12, 13, 13, 13, 13]"
2756,20,66,86,True,20+66=86EOSPADPADPADPAD,"[2, 0, 10, 6, 6, 11, 8, 6, 12, 13, 13, 13, 13]"
2757,20,67,87,False,20+67=87EOSPADPADPADPAD,"[2, 0, 10, 6, 7, 11, 8, 7, 12, 13, 13, 13, 13]"
2758,20,68,88,False,20+68=88EOSPADPADPADPAD,"[2, 0, 10, 6, 8, 11, 8, 8, 12, 13, 13, 13, 13]"
2759,20,69,89,False,20+69=89EOSPADPADPADPAD,"[2, 0, 10, 6, 9, 11, 8, 9, 12, 13, 13, 13, 13]"
2760,20,70,90,True,20+70=90EOSPADPADPADPAD,"[2, 0, 10, 7, 0, 11, 9, 0, 12, 13, 13, 13, 13]"
2761,20,71,91,True,20+71=91EOSPADPADPADPAD,"[2, 0, 10, 7, 1, 11, 9, 1, 12, 13, 13, 13, 13]"
2762,20,72,92,False,20+72=92EOSPADPADPADPAD,"[2, 0, 10, 7, 2, 11, 9, 2, 12, 13, 13, 13, 13]"
2763,20,73,93,False,20+73=93EOSPADPADPADPAD,"[2, 0, 10, 7, 3, 11, 9, 3, 12, 13, 13, 13, 13]"
2764,20,74,94,False,20+74=94EOSPADPADPADPAD,"[2, 0, 10, 7, 4, 11, 9, 4, 12, 13, 13, 13, 13]"
2765,20,75,95,True,20+75=95EOSPADPADPADPAD,"[2, 0, 10, 7, 5, 11, 9, 5, 12, 13, 13, 13, 13]"
2766,20,76,96,True,20+76=96EOSPADPADPADPAD,"[2, 0, 10, 7, 6, 11, 9, 6, 12, 13, 13, 13, 13]"
2767,20,77,97,True,20+77=97EOSPADPADPADPAD,"[2, 0, 10, 7, 7, 11, 9, 7, 12, 13, 13, 13, 13]"
2768,20,78,98,False,20+78=98EOSPADPADPADPAD,"[2, 0, 10, 7, 8, 11, 9, 8, 12, 13, 13, 13, 13]"
2769,20,79,99,False,20+79=99EOSPADPADPADPAD,"[2, 0, 10, 7, 9, 11, 9, 9, 12, 13, 13, 13, 13]"
2770,20,80,100,False,20+80=100EOSPADPADPAD,"[2, 0, 10, 8, 0, 11, 1, 0, 0, 12, 13, 13, 13]"
2771,20,81,101,False,20+81=101EOSPADPADPAD,"[2, 0, 10, 8, 1, 11, 1, 0, 1, 12, 13, 13, 13]"
2772,20,82,102,True,20+82=102EOSPADPADPAD,"[2, 0, 10, 8, 2, 11, 1, 0, 2, 12, 13, 13, 13]"
2773,20,83,103,True,20+83=103EOSPADPADPAD,"[2, 0, 10, 8, 3, 11, 1, 0, 3, 12, 13, 13, 13]"
2774,20,84,104,False,20+84=104EOSPADPADPAD,"[2, 0, 10, 8, 4, 11, 1, 0, 4, 12, 13, 13, 13]"
2775,20,85,105,True,20+85=105EOSPADPADPAD,"[2, 0, 10, 8, 5, 11, 1, 0, 5, 12, 13, 13, 13]"
2776,20,86,106,True,20+86=106EOSPADPADPAD,"[2, 0, 10, 8, 6, 11, 1, 0, 6, 12, 13, 13, 13]"
2777,20,87,107,True,20+87=107EOSPADPADPAD,"[2, 0, 10, 8, 7, 11, 1, 0, 7, 12, 13, 13, 13]"
2778,20,88,108,False,20+88=108EOSPADPADPAD,"[2, 0, 10, 8, 8, 11, 1, 0, 8, 12, 13, 13, 13]"
2779,20,89,109,False,20+89=109EOSPADPADPAD,"[2, 0, 10, 8, 9, 11, 1, 0, 9, 12, 13, 13, 13]"
2780,20,90,110,True,20+90=110EOSPADPADPAD,"[2, 0, 10, 9, 0, 11, 1, 1, 0, 12, 13, 13, 13]"
2781,20,91,111,True,20+91=111EOSPADPADPAD,"[2, 0, 10, 9, 1, 11, 1, 1, 1, 12, 13, 13, 13]"
2782,20,92,112,True,20+92=112EOSPADPADPAD,"[2, 0, 10, 9, 2, 11, 1, 1, 2, 12, 13, 13, 13]"
2783,20,93,113,False,20+93=113EOSPADPADPAD,"[2, 0, 10, 9, 3, 11, 1, 1, 3, 12, 13, 13, 13]"
2784,20,94,114,False,20+94=114EOSPADPADPAD,"[2, 0, 10, 9, 4, 11, 1, 1, 4, 12, 13, 13, 13]"
2785,20,95,115,True,20+95=115EOSPADPADPAD,"[2, 0, 10, 9, 5, 11, 1, 1, 5, 12, 13, 13, 13]"
2786,20,96,116,False,20+96=116EOSPADPADPAD,"[2, 0, 10, 9, 6, 11, 1, 1, 6, 12, 13, 13, 13]"
2787,20,97,117,True,20+97=117EOSPADPADPAD,"[2, 0, 10, 9, 7, 11, 1, 1, 7, 12, 13, 13, 13]"
2788,20,98,118,False,20+98=118EOSPADPADPAD,"[2, 0, 10, 9, 8, 11, 1, 1, 8, 12, 13, 13, 13]"
2789,20,99,119,True,20+99=119EOSPADPADPAD,"[2, 0, 10, 9, 9, 11, 1, 1, 9, 12, 13, 13, 13]"
2790,21,10,31,False,21+10=31EOSPADPADPADPAD,"[2, 1, 10, 1, 0, 11, 3, 1, 12, 13, 13, 13, 13]"
2791,21,11,32,False,21+11=32EOSPADPADPADPAD,"[2, 1, 10, 1, 1, 11, 3, 2, 12, 13, 13, 13, 13]"
2792,21,12,33,True,21+12=33EOSPADPADPADPAD,"[2, 1, 10, 1, 2, 11, 3, 3, 12, 13, 13, 13, 13]"
2793,21,13,34,False,21+13=34EOSPADPADPADPAD,"[2, 1, 10, 1, 3, 11, 3, 4, 12, 13, 13, 13, 13]"
2794,21,14,35,False,21+14=35EOSPADPADPADPAD,"[2, 1, 10, 1, 4, 11, 3, 5, 12, 13, 13, 13, 13]"
2795,21,15,36,False,21+15=36EOSPADPADPADPAD,"[2, 1, 10, 1, 5, 11, 3, 6, 12, 13, 13, 13, 13]"
2796,21,16,37,True,21+16=37EOSPADPADPADPAD,"[2, 1, 10, 1, 6, 11, 3, 7, 12, 13, 13, 13, 13]"
2797,21,17,38,False,21+17=38EOSPADPADPADPAD,"[2, 1, 10, 1, 7, 11, 3, 8, 12, 13, 13, 13, 13]"
2798,21,18,39,False,21+18=39EOSPADPADPADPAD,"[2, 1, 10, 1, 8, 11, 3, 9, 12, 13, 13, 13, 13]"
2799,21,19,40,True,21+19=40EOSPADPADPADPAD,"[2, 1, 10, 1, 9, 11, 4, 0, 12, 13, 13, 13, 13]"
2800,21,20,41,False,21+20=41EOSPADPADPADPAD,"[2, 1, 10, 2, 0, 11, 4, 1, 12, 13, 13, 13, 13]"
2801,21,21,42,False,21+21=42EOSPADPADPADPAD,"[2, 1, 10, 2, 1, 11, 4, 2, 12, 13, 13, 13, 13]"
2802,21,22,43,False,21+22=43EOSPADPADPADPAD,"[2, 1, 10, 2, 2, 11, 4, 3, 12, 13, 13, 13, 13]"
2803,21,23,44,True,21+23=44EOSPADPADPADPAD,"[2, 1, 10, 2, 3, 11, 4, 4, 12, 13, 13, 13, 13]"
2804,21,24,45,True,21+24=45EOSPADPADPADPAD,"[2, 1, 10, 2, 4, 11, 4, 5, 12, 13, 13, 13, 13]"
2805,21,25,46,True,21+25=46EOSPADPADPADPAD,"[2, 1, 10, 2, 5, 11, 4, 6, 12, 13, 13, 13, 13]"
2806,21,26,47,True,21+26=47EOSPADPADPADPAD,"[2, 1, 10, 2, 6, 11, 4, 7, 12, 13, 13, 13, 13]"
2807,21,27,48,True,21+27=48EOSPADPADPADPAD,"[2, 1, 10, 2, 7, 11, 4, 8, 12, 13, 13, 13, 13]"
2808,21,28,49,False,21+28=49EOSPADPADPADPAD,"[2, 1, 10, 2, 8, 11, 4, 9, 12, 13, 13, 13, 13]"
2809,21,29,50,True,21+29=50EOSPADPADPADPAD,"[2, 1, 10, 2, 9, 11, 5, 0, 12, 13, 13, 13, 13]"
2810,21,30,51,False,21+30=51EOSPADPADPADPAD,"[2, 1, 10, 3, 0, 11, 5, 1, 12, 13, 13, 13, 13]"
2811,21,31,52,True,21+31=52EOSPADPADPADPAD,"[2, 1, 10, 3, 1, 11, 5, 2, 12, 13, 13, 13, 13]"
2812,21,32,53,False,21+32=53EOSPADPADPADPAD,"[2, 1, 10, 3, 2, 11, 5, 3, 12, 13, 13, 13, 13]"
2813,21,33,54,True,21+33=54EOSPADPADPADPAD,"[2, 1, 10, 3, 3, 11, 5, 4, 12, 13, 13, 13, 13]"
2814,21,34,55,True,21+34=55EOSPADPADPADPAD,"[2, 1, 10, 3, 4, 11, 5, 5, 12, 13, 13, 13, 13]"
2815,21,35,56,False,21+35=56EOSPADPADPADPAD,"[2, 1, 10, 3, 5, 11, 5, 6, 12, 13, 13, 13, 13]"
2816,21,36,57,True,21+36=57EOSPADPADPADPAD,"[2, 1, 10, 3, 6, 11, 5, 7, 12, 13, 13, 13, 13]"
2817,21,37,58,True,21+37=58EOSPADPADPADPAD,"[2, 1, 10, 3, 7, 11, 5, 8, 12, 13, 13, 13, 13]"
2818,21,38,59,False,21+38=59EOSPADPADPADPAD,"[2, 1, 10, 3, 8, 11, 5, 9, 12, 13, 13, 13, 13]"
2819,21,39,60,True,21+39=60EOSPADPADPADPAD,"[2, 1, 10, 3, 9, 11, 6, 0, 12, 13, 13, 13, 13]"
2820,21,40,61,False,21+40=61EOSPADPADPADPAD,"[2, 1, 10, 4, 0, 11, 6, 1, 12, 13, 13, 13, 13]"
